row_index,listing_id,group_safe_group_id,repeat_group_id,is_repeat_like,group_safe_fold,group_size,repeat_level
2931,101519139,RG_0214,RG_0214,True,3,2,Level 3 - possible repeat
2932,103549889,UNIQUE_103549889,,False,1,1,non-repeat
2933,103380630,UNIQUE_103380630,,False,5,1,non-repeat
2934,103355256,UNIQUE_103355256,,False,1,1,non-repeat
2935,103097681,UNIQUE_103097681,,False,5,1,non-repeat
2936,102658768,UNIQUE_102658768,,False,4,1,non-repeat
2937,102561739,UNIQUE_102561739,,False,3,1,non-repeat
2938,89624451,UNIQUE_89624451,,False,4,1,non-repeat
2939,101898105,UNIQUE_101898105,,False,2,1,non-repeat
2940,103118791,UNIQUE_103118791,,False,5,1,non-repeat
2941,102287856,RG_0200,RG_0200,True,2,3,Level 3 - possible repeat
2942,102380482,UNIQUE_102380482,,False,1,1,non-repeat
2943,101121674,RG_0215,RG_0215,True,1,2,Level 3 - possible repeat
2944,100082034,UNIQUE_100082034,,False,1,1,non-repeat
2945,103251793,RG_0199,RG_0199,True,3,2,Level 3 - possible repeat
2946,99889505,UNIQUE_99889505,,False,1,1,non-repeat
2947,103451338,UNIQUE_103451338,,False,1,1,non-repeat
2948,103506212,RG_0019,RG_0019,True,3,2,Level 3 - possible repeat
2949,103522532,RG_0149,RG_0149,True,4,2,Level 3 - possible repeat
2950,103671845,UNIQUE_103671845,,False,1,1,non-repeat
2951,103708869,UNIQUE_103708869,,False,4,1,non-repeat
2952,103782911,UNIQUE_103782911,,False,5,1,non-repeat
2953,103782895,UNIQUE_103782895,,False,5,1,non-repeat
2954,103492971,RG_0216,RG_0216,True,4,2,Level 1 - exact duplicate
2955,103492972,RG_0216,RG_0216,True,4,2,Level 1 - exact duplicate
2956,101518597,UNIQUE_101518597,,False,4,1,non-repeat
2957,101518588,UNIQUE_101518588,,False,4,1,non-repeat
2958,102103790,UNIQUE_102103790,,False,1,1,non-repeat
2959,103782790,UNIQUE_103782790,,False,4,1,non-repeat
2960,103782781,UNIQUE_103782781,,False,5,1,non-repeat
2961,101518590,UNIQUE_101518590,,False,5,1,non-repeat
2962,103782870,UNIQUE_103782870,,False,4,1,non-repeat
2963,103601485,RG_0217,RG_0217,True,5,2,Level 3 - possible repeat
2964,103193842,UNIQUE_103193842,,False,2,1,non-repeat
2965,103039433,UNIQUE_103039433,,False,1,1,non-repeat
2966,103204534,UNIQUE_103204534,,False,1,1,non-repeat
2967,103585430,RG_0027,RG_0027,True,1,2,Level 3 - possible repeat
2968,103708972,UNIQUE_103708972,,False,2,1,non-repeat
2969,103547608,UNIQUE_103547608,,False,4,1,non-repeat
2970,103230999,UNIQUE_103230999,,False,5,1,non-repeat
2971,102996368,UNIQUE_102996368,,False,3,1,non-repeat
2972,102583527,UNIQUE_102583527,,False,4,1,non-repeat
2973,103141531,UNIQUE_103141531,,False,3,1,non-repeat
2974,103422356,UNIQUE_103422356,,False,2,1,non-repeat
2975,99032642,UNIQUE_99032642,,False,1,1,non-repeat
2976,98472845,UNIQUE_98472845,,False,2,1,non-repeat
2977,103258889,RG_0218,RG_0218,True,1,2,Level 3 - possible repeat
2978,102436890,UNIQUE_102436890,,False,4,1,non-repeat
2979,99568831,UNIQUE_99568831,,False,1,1,non-repeat
2980,102451678,RG_0206,RG_0206,True,3,2,Level 3 - possible repeat
2981,102363584,UNIQUE_102363584,,False,2,1,non-repeat
2982,101041456,UNIQUE_101041456,,False,5,1,non-repeat
2983,101527935,UNIQUE_101527935,,False,1,1,non-repeat
2984,100752947,UNIQUE_100752947,,False,2,1,non-repeat
2985,103782699,UNIQUE_103782699,,False,3,1,non-repeat
2986,103782690,RG_0114,RG_0114,True,3,2,Level 3 - possible repeat
2987,102025202,UNIQUE_102025202,,False,2,1,non-repeat
2988,103782759,UNIQUE_103782759,,False,5,1,non-repeat
2989,103782758,UNIQUE_103782758,,False,3,1,non-repeat
2990,103782739,UNIQUE_103782739,,False,4,1,non-repeat
2991,101518502,UNIQUE_101518502,,False,2,1,non-repeat
2992,101518490,UNIQUE_101518490,,False,4,1,non-repeat
2993,101518491,UNIQUE_101518491,,False,1,1,non-repeat
2994,100960521,UNIQUE_100960521,,False,4,1,non-repeat
2995,103782658,UNIQUE_103782658,,False,2,1,non-repeat
2996,103782648,UNIQUE_103782648,,False,4,1,non-repeat
2997,103782734,UNIQUE_103782734,,False,2,1,non-repeat
2998,99364371,UNIQUE_99364371,,False,2,1,non-repeat
2999,98927160,RG_0177,RG_0177,True,1,2,Level 3 - possible repeat
3000,103557523,RG_0203,RG_0203,True,5,2,Level 3 - possible repeat
3001,103557422,UNIQUE_103557422,,False,4,1,non-repeat
3002,103557279,UNIQUE_103557279,,False,3,1,non-repeat
3003,102974165,UNIQUE_102974165,,False,5,1,non-repeat
3004,100322106,RG_0210,RG_0210,True,3,2,Level 3 - possible repeat
3005,103782725,RG_0165,RG_0165,True,4,2,Level 3 - possible repeat
3006,103292981,UNIQUE_103292981,,False,4,1,non-repeat
3007,101007702,UNIQUE_101007702,,False,4,1,non-repeat
3008,102654505,UNIQUE_102654505,,False,4,1,non-repeat
3009,102641102,UNIQUE_102641102,,False,1,1,non-repeat
3010,102618302,UNIQUE_102618302,,False,2,1,non-repeat
3011,89672274,UNIQUE_89672274,,False,3,1,non-repeat
3012,103340299,UNIQUE_103340299,,False,2,1,non-repeat
3013,103258422,RG_0193,RG_0193,True,1,2,Level 3 - possible repeat
3014,103782576,UNIQUE_103782576,,False,3,1,non-repeat
3015,100547259,UNIQUE_100547259,,False,5,1,non-repeat
3016,103627604,UNIQUE_103627604,,False,1,1,non-repeat
3017,103159521,UNIQUE_103159521,,False,1,1,non-repeat
3018,102695595,UNIQUE_102695595,,False,4,1,non-repeat
3019,102940655,UNIQUE_102940655,,False,1,1,non-repeat
3020,102940652,UNIQUE_102940652,,False,3,1,non-repeat
3021,103782625,RG_0191,RG_0191,True,5,2,Level 3 - possible repeat
3022,100959243,UNIQUE_100959243,,False,4,1,non-repeat
3023,100418424,UNIQUE_100418424,,False,1,1,non-repeat
3024,103782529,UNIQUE_103782529,,False,5,1,non-repeat
3025,100977186,RG_0172,RG_0172,True,4,2,Level 3 - possible repeat
3026,103782549,UNIQUE_103782549,,False,5,1,non-repeat
3027,102796653,UNIQUE_102796653,,False,2,1,non-repeat
3028,99523105,UNIQUE_99523105,,False,5,1,non-repeat
3029,103712366,UNIQUE_103712366,,False,3,1,non-repeat
3030,101518486,UNIQUE_101518486,,False,5,1,non-repeat
3031,101518474,UNIQUE_101518474,,False,2,1,non-repeat
3032,101518084,UNIQUE_101518084,,False,4,1,non-repeat
3033,103782502,UNIQUE_103782502,,False,5,1,non-repeat
3034,103782499,UNIQUE_103782499,,False,5,1,non-repeat
3035,103782498,RG_0089,RG_0089,True,1,2,Level 3 - possible repeat
3036,102576844,UNIQUE_102576844,,False,5,1,non-repeat
3037,101518068,UNIQUE_101518068,,False,2,1,non-repeat
3038,102197544,RG_0219,RG_0219,True,1,2,Level 3 - possible repeat
3039,103315487,UNIQUE_103315487,,False,1,1,non-repeat
3040,103283609,UNIQUE_103283609,,False,3,1,non-repeat
3041,103113406,RG_0195,RG_0195,True,1,2,Level 3 - possible repeat
3042,96822478,UNIQUE_96822478,,False,1,1,non-repeat
3043,102301402,UNIQUE_102301402,,False,5,1,non-repeat
3044,103782573,UNIQUE_103782573,,False,1,1,non-repeat
3045,103678958,UNIQUE_103678958,,False,2,1,non-repeat
3046,103547614,UNIQUE_103547614,,False,1,1,non-repeat
3047,103547609,UNIQUE_103547609,,False,3,1,non-repeat
3048,103367062,UNIQUE_103367062,,False,5,1,non-repeat
3049,103033406,UNIQUE_103033406,,False,3,1,non-repeat
3050,102618310,UNIQUE_102618310,,False,2,1,non-repeat
3051,102561611,UNIQUE_102561611,,False,3,1,non-repeat
3052,102747155,UNIQUE_102747155,,False,1,1,non-repeat
3053,103556164,UNIQUE_103556164,,False,1,1,non-repeat
3054,100074489,UNIQUE_100074489,,False,1,1,non-repeat
3055,96073653,UNIQUE_96073653,,False,3,1,non-repeat
3056,103541158,UNIQUE_103541158,,False,4,1,non-repeat
3057,102470974,RG_0211,RG_0211,True,2,2,Level 3 - possible repeat
3058,102384461,UNIQUE_102384461,,False,5,1,non-repeat
3059,100770957,UNIQUE_100770957,,False,2,1,non-repeat
3060,98838663,UNIQUE_98838663,,False,4,1,non-repeat
3061,103259332,RG_0220,RG_0220,True,2,2,Level 3 - possible repeat
3062,102470822,UNIQUE_102470822,,False,1,1,non-repeat
3063,102354043,UNIQUE_102354043,,False,5,1,non-repeat
3064,101042014,RG_0204,RG_0204,True,1,2,Level 3 - possible repeat
3065,103782353,UNIQUE_103782353,,False,2,1,non-repeat
3066,103659446,UNIQUE_103659446,,False,1,1,non-repeat
3067,103388813,UNIQUE_103388813,,False,2,1,non-repeat
3068,103388815,UNIQUE_103388815,,False,5,1,non-repeat
3069,103462313,UNIQUE_103462313,,False,4,1,non-repeat
3070,102940640,UNIQUE_102940640,,False,5,1,non-repeat
3071,103568969,UNIQUE_103568969,,False,5,1,non-repeat
3072,103782316,UNIQUE_103782316,,False,1,1,non-repeat
3073,103782470,UNIQUE_103782470,,False,3,1,non-repeat
3074,103428589,UNIQUE_103428589,,False,5,1,non-repeat
3075,103429099,UNIQUE_103429099,,False,5,1,non-repeat
3076,103782439,UNIQUE_103782439,,False,2,1,non-repeat
3077,103782434,UNIQUE_103782434,,False,3,1,non-repeat
3078,102785812,UNIQUE_102785812,,False,4,1,non-repeat
3079,103782430,UNIQUE_103782430,,False,1,1,non-repeat
3080,102171455,UNIQUE_102171455,,False,5,1,non-repeat
3081,101518074,UNIQUE_101518074,,False,5,1,non-repeat
3082,101518072,RG_0221,RG_0221,True,2,2,Level 3 - possible repeat
3083,101518066,UNIQUE_101518066,,False,2,1,non-repeat
3084,101781735,UNIQUE_101781735,,False,2,1,non-repeat
3085,103782285,UNIQUE_103782285,,False,4,1,non-repeat
3086,101710750,RG_0222,RG_0222,True,2,2,Level 3 - possible repeat
3087,98693277,UNIQUE_98693277,,False,3,1,non-repeat
3088,103601469,UNIQUE_103601469,,False,4,1,non-repeat
3089,103556720,UNIQUE_103556720,,False,3,1,non-repeat
3090,102515464,UNIQUE_102515464,,False,2,1,non-repeat
3091,102352833,RG_0218,RG_0218,True,1,2,Level 3 - possible repeat
3092,103720396,UNIQUE_103720396,,False,5,1,non-repeat
3093,101412879,UNIQUE_101412879,,False,1,1,non-repeat
3094,103627786,UNIQUE_103627786,,False,2,1,non-repeat
3095,103397842,UNIQUE_103397842,,False,2,1,non-repeat
3096,103255092,UNIQUE_103255092,,False,5,1,non-repeat
3097,102452927,UNIQUE_102452927,,False,1,1,non-repeat
3098,103782355,UNIQUE_103782355,,False,5,1,non-repeat
3099,100959617,UNIQUE_100959617,,False,4,1,non-repeat
3100,103669925,UNIQUE_103669925,,False,3,1,non-repeat
3101,103631936,UNIQUE_103631936,,False,1,1,non-repeat
3102,103383040,RG_0164,RG_0164,True,2,2,Level 3 - possible repeat
3103,102092737,UNIQUE_102092737,,False,1,1,non-repeat
3104,103382840,UNIQUE_103382840,,False,4,1,non-repeat
3105,103382831,RG_0214,RG_0214,True,3,2,Level 3 - possible repeat
3106,96852887,UNIQUE_96852887,,False,5,1,non-repeat
3107,103564371,UNIQUE_103564371,,False,4,1,non-repeat
3108,103457034,UNIQUE_103457034,,False,2,1,non-repeat
3109,103398198,UNIQUE_103398198,,False,2,1,non-repeat
3110,102965472,UNIQUE_102965472,,False,2,1,non-repeat
3111,102210051,UNIQUE_102210051,,False,5,1,non-repeat
3112,99446991,UNIQUE_99446991,,False,2,1,non-repeat
3113,90069219,UNIQUE_90069219,,False,5,1,non-repeat
3114,103216778,UNIQUE_103216778,,False,4,1,non-repeat
3115,103052290,UNIQUE_103052290,,False,2,1,non-repeat
3116,103052115,UNIQUE_103052115,,False,4,1,non-repeat
3117,98695154,UNIQUE_98695154,,False,2,1,non-repeat
3118,103252361,UNIQUE_103252361,,False,3,1,non-repeat
3119,103217447,UNIQUE_103217447,,False,3,1,non-repeat
3120,103160019,UNIQUE_103160019,,False,1,1,non-repeat
3121,102541772,UNIQUE_102541772,,False,1,1,non-repeat
3122,101009687,UNIQUE_101009687,,False,4,1,non-repeat
3123,100857405,RG_0160,RG_0160,True,3,2,Level 3 - possible repeat
3124,98857740,UNIQUE_98857740,,False,2,1,non-repeat
3125,103782194,UNIQUE_103782194,,False,4,1,non-repeat
3126,102971271,UNIQUE_102971271,,False,3,1,non-repeat
3127,102940643,UNIQUE_102940643,,False,3,1,non-repeat
3128,102940649,UNIQUE_102940649,,False,4,1,non-repeat
3129,100335803,UNIQUE_100335803,,False,2,1,non-repeat
3130,102940653,UNIQUE_102940653,,False,4,1,non-repeat
3131,102940644,UNIQUE_102940644,,False,4,1,non-repeat
3132,103782280,UNIQUE_103782280,,False,3,1,non-repeat
3133,102083079,UNIQUE_102083079,,False,1,1,non-repeat
3134,102058483,UNIQUE_102058483,,False,4,1,non-repeat
3135,98336057,UNIQUE_98336057,,False,3,1,non-repeat
3136,97662947,UNIQUE_97662947,,False,4,1,non-repeat
3137,103782174,UNIQUE_103782174,,False,2,1,non-repeat
3138,103782172,UNIQUE_103782172,,False,3,1,non-repeat
3139,103782271,UNIQUE_103782271,,False,2,1,non-repeat
3140,102821523,UNIQUE_102821523,,False,2,1,non-repeat
3141,102403645,UNIQUE_102403645,,False,2,1,non-repeat
3142,103010740,UNIQUE_103010740,,False,4,1,non-repeat
3143,98792718,UNIQUE_98792718,,False,5,1,non-repeat
3144,102437336,RG_0221,RG_0221,True,2,2,Level 3 - possible repeat
3145,103782225,UNIQUE_103782225,,False,2,1,non-repeat
3146,90430929,UNIQUE_90430929,,False,1,1,non-repeat
3147,103782124,UNIQUE_103782124,,False,2,1,non-repeat
3148,102349862,UNIQUE_102349862,,False,2,1,non-repeat
3149,103782218,UNIQUE_103782218,,False,1,1,non-repeat
3150,103782209,UNIQUE_103782209,,False,2,1,non-repeat
3151,102805236,UNIQUE_102805236,,False,1,1,non-repeat
3152,103782207,UNIQUE_103782207,,False,1,1,non-repeat
3153,103101612,UNIQUE_103101612,,False,4,1,non-repeat
3154,102824990,UNIQUE_102824990,,False,5,1,non-repeat
3155,100204288,UNIQUE_100204288,,False,5,1,non-repeat
3156,103669923,UNIQUE_103669923,,False,4,1,non-repeat
3157,103782200,RG_0223,RG_0223,True,3,2,Level 3 - possible repeat
3158,101114565,UNIQUE_101114565,,False,1,1,non-repeat
3159,103383088,UNIQUE_103383088,,False,1,1,non-repeat
3160,102898888,UNIQUE_102898888,,False,4,1,non-repeat
3161,103349200,UNIQUE_103349200,,False,5,1,non-repeat
3162,102732915,UNIQUE_102732915,,False,5,1,non-repeat
3163,103383033,UNIQUE_103383033,,False,3,1,non-repeat
3164,103669918,RG_0185,RG_0185,True,1,2,Level 3 - possible repeat
3165,95514300,UNIQUE_95514300,,False,4,1,non-repeat
3166,101292151,UNIQUE_101292151,,False,1,1,non-repeat
3167,103382758,UNIQUE_103382758,,False,2,1,non-repeat
3168,103382762,UNIQUE_103382762,,False,5,1,non-repeat
3169,103230995,UNIQUE_103230995,,False,2,1,non-repeat
3170,98874163,UNIQUE_98874163,,False,4,1,non-repeat
3171,102207144,UNIQUE_102207144,,False,3,1,non-repeat
3172,103403532,UNIQUE_103403532,,False,2,1,non-repeat
3173,102436751,UNIQUE_102436751,,False,1,1,non-repeat
3174,98881317,UNIQUE_98881317,,False,5,1,non-repeat
3175,103252071,UNIQUE_103252071,,False,2,1,non-repeat
3176,102515617,RG_0224,RG_0224,True,4,3,Level 3 - possible repeat
3177,103782137,UNIQUE_103782137,,False,4,1,non-repeat
3178,101483278,UNIQUE_101483278,,False,3,1,non-repeat
3179,103556804,UNIQUE_103556804,,False,2,1,non-repeat
3180,102309122,UNIQUE_102309122,,False,1,1,non-repeat
3181,103071363,UNIQUE_103071363,,False,2,1,non-repeat
3182,102206936,UNIQUE_102206936,,False,2,1,non-repeat
3183,103004646,UNIQUE_103004646,,False,4,1,non-repeat
3184,103004645,RG_0113,RG_0113,True,4,2,Level 3 - possible repeat
3185,102940646,UNIQUE_102940646,,False,3,1,non-repeat
3186,103782105,RG_0196,RG_0196,True,2,2,Level 3 - possible repeat
3187,103782102,UNIQUE_103782102,,False,4,1,non-repeat
3188,103464262,UNIQUE_103464262,,False,3,1,non-repeat
3189,102138231,RG_0225,RG_0225,True,4,2,Level 1 - exact duplicate
3190,102803026,UNIQUE_102803026,,False,5,1,non-repeat
3191,103781970,UNIQUE_103781970,,False,1,1,non-repeat
3192,103326909,UNIQUE_103326909,,False,3,1,non-repeat
3193,103686903,UNIQUE_103686903,,False,4,1,non-repeat
3194,103004621,UNIQUE_103004621,,False,5,1,non-repeat
3195,103782080,UNIQUE_103782080,,False,3,1,non-repeat
3196,103782078,UNIQUE_103782078,,False,4,1,non-repeat
3197,101929726,UNIQUE_101929726,,False,2,1,non-repeat
3198,103485935,UNIQUE_103485935,,False,5,1,non-repeat
3199,103782075,UNIQUE_103782075,,False,3,1,non-repeat
3200,84073992,UNIQUE_84073992,,False,2,1,non-repeat
3201,103782065,RG_0144,RG_0144,True,5,3,Level 2 - strong repeat
3202,103641638,UNIQUE_103641638,,False,4,1,non-repeat
3203,96641284,UNIQUE_96641284,,False,5,1,non-repeat
3204,102974610,UNIQUE_102974610,,False,4,1,non-repeat
3205,101189858,UNIQUE_101189858,,False,4,1,non-repeat
3206,103781930,RG_0155,RG_0155,True,5,2,Level 3 - possible repeat
3207,103781895,UNIQUE_103781895,,False,2,1,non-repeat
3208,101349749,UNIQUE_101349749,,False,4,1,non-repeat
3209,103602332,UNIQUE_103602332,,False,2,1,non-repeat
3210,103458099,UNIQUE_103458099,,False,3,1,non-repeat
3211,103597968,UNIQUE_103597968,,False,4,1,non-repeat
3212,102863547,UNIQUE_102863547,,False,1,1,non-repeat
3213,103647605,UNIQUE_103647605,,False,1,1,non-repeat
3214,103380270,UNIQUE_103380270,,False,5,1,non-repeat
3215,102745515,UNIQUE_102745515,,False,2,1,non-repeat
3216,103552908,UNIQUE_103552908,,False,2,1,non-repeat
3217,103246761,UNIQUE_103246761,,False,1,1,non-repeat
3218,103379965,UNIQUE_103379965,,False,4,1,non-repeat
3219,100508314,UNIQUE_100508314,,False,3,1,non-repeat
3220,103316728,RG_0226,RG_0226,True,5,2,Level 3 - possible repeat
3221,103252161,UNIQUE_103252161,,False,1,1,non-repeat
3222,103101262,UNIQUE_103101262,,False,2,1,non-repeat
3223,102451522,RG_0224,RG_0224,True,4,3,Level 3 - possible repeat
3224,102380577,RG_0224,RG_0224,True,4,3,Level 3 - possible repeat
3225,102197091,UNIQUE_102197091,,False,4,1,non-repeat
3226,103556802,UNIQUE_103556802,,False,3,1,non-repeat
3227,103739983,UNIQUE_103739983,,False,2,1,non-repeat
3228,103683022,RG_0025,RG_0025,True,4,2,Level 3 - possible repeat
3229,98979609,UNIQUE_98979609,,False,5,1,non-repeat
3230,100521805,UNIQUE_100521805,,False,1,1,non-repeat
3231,102268576,UNIQUE_102268576,,False,3,1,non-repeat
3232,102621437,UNIQUE_102621437,,False,3,1,non-repeat
3233,103658337,UNIQUE_103658337,,False,3,1,non-repeat
3234,103349884,RG_0158,RG_0158,True,1,2,Level 3 - possible repeat
3235,102941210,UNIQUE_102941210,,False,4,1,non-repeat
3236,103624795,UNIQUE_103624795,,False,1,1,non-repeat
3237,91581848,UNIQUE_91581848,,False,5,1,non-repeat
3238,101737502,RG_0227,RG_0227,True,2,2,Level 3 - possible repeat
3239,103284136,UNIQUE_103284136,,False,1,1,non-repeat
3240,103193743,RG_0200,RG_0200,True,2,3,Level 3 - possible repeat
3241,102612602,RG_0192,RG_0192,True,3,2,Level 3 - possible repeat
3242,103781889,UNIQUE_103781889,,False,1,1,non-repeat
3243,103464263,RG_0225,RG_0225,True,4,2,Level 1 - exact duplicate
3244,103781879,UNIQUE_103781879,,False,1,1,non-repeat
3245,103781713,UNIQUE_103781713,,False,5,1,non-repeat
3246,102884403,UNIQUE_102884403,,False,2,1,non-repeat
3247,103781751,RG_0110,RG_0110,True,1,2,Level 3 - possible repeat
3248,103781748,UNIQUE_103781748,,False,4,1,non-repeat
3249,103781747,UNIQUE_103781747,,False,3,1,non-repeat
3250,103781716,UNIQUE_103781716,,False,4,1,non-repeat
3251,103781715,UNIQUE_103781715,,False,3,1,non-repeat
3252,103202978,UNIQUE_103202978,,False,4,1,non-repeat
3253,103004650,UNIQUE_103004650,,False,4,1,non-repeat
3254,103656061,UNIQUE_103656061,,False,1,1,non-repeat
3255,103359463,UNIQUE_103359463,,False,2,1,non-repeat
3256,103272136,UNIQUE_103272136,,False,3,1,non-repeat
3257,103004644,UNIQUE_103004644,,False,3,1,non-repeat
3258,97176277,UNIQUE_97176277,,False,5,1,non-repeat
3259,103781855,UNIQUE_103781855,,False,2,1,non-repeat
3260,103781851,UNIQUE_103781851,,False,3,1,non-repeat
3261,99945785,UNIQUE_99945785,,False,3,1,non-repeat
3262,102884643,UNIQUE_102884643,,False,5,1,non-repeat
3263,99163586,UNIQUE_99163586,,False,3,1,non-repeat
3264,103781676,UNIQUE_103781676,,False,1,1,non-repeat
3265,102884111,UNIQUE_102884111,,False,5,1,non-repeat
3266,102883792,UNIQUE_102883792,,False,2,1,non-repeat
3267,103781822,UNIQUE_103781822,,False,1,1,non-repeat
3268,103781803,UNIQUE_103781803,,False,1,1,non-repeat
3269,96139249,UNIQUE_96139249,,False,2,1,non-repeat
3270,103781785,UNIQUE_103781785,,False,3,1,non-repeat
3271,102896565,UNIQUE_102896565,,False,2,1,non-repeat
3272,102880405,UNIQUE_102880405,,False,3,1,non-repeat
3273,103549516,UNIQUE_103549516,,False,3,1,non-repeat
3274,103446504,UNIQUE_103446504,,False,1,1,non-repeat
3275,102981673,UNIQUE_102981673,,False,4,1,non-repeat
3276,102981671,UNIQUE_102981671,,False,2,1,non-repeat
3277,102561514,UNIQUE_102561514,,False,1,1,non-repeat
3278,103712760,UNIQUE_103712760,,False,2,1,non-repeat
3279,103515353,UNIQUE_103515353,,False,5,1,non-repeat
3280,103434959,RG_0228,RG_0228,True,2,2,Level 3 - possible repeat
3281,103434910,RG_0228,RG_0228,True,2,2,Level 3 - possible repeat
3282,103498210,RG_0115,RG_0115,True,5,2,Level 3 - possible repeat
3283,101491913,RG_0059,RG_0059,True,1,3,Level 3 - possible repeat
3284,100085128,UNIQUE_100085128,,False,5,1,non-repeat
3285,103159578,UNIQUE_103159578,,False,1,1,non-repeat
3286,103114435,UNIQUE_103114435,,False,5,1,non-repeat
3287,102515573,UNIQUE_102515573,,False,5,1,non-repeat
3288,102262350,UNIQUE_102262350,,False,3,1,non-repeat
3289,103400217,UNIQUE_103400217,,False,5,1,non-repeat
3290,103718348,UNIQUE_103718348,,False,5,1,non-repeat
3291,103734479,UNIQUE_103734479,,False,4,1,non-repeat
3292,103781434,UNIQUE_103781434,,False,3,1,non-repeat
3293,103586078,UNIQUE_103586078,,False,3,1,non-repeat
3294,103624792,UNIQUE_103624792,,False,3,1,non-repeat
3295,103080924,UNIQUE_103080924,,False,4,1,non-repeat
3296,101710780,RG_0222,RG_0222,True,2,2,Level 3 - possible repeat
3297,98459187,RG_0021,RG_0021,True,3,2,Level 3 - possible repeat
3298,97158710,RG_0229,RG_0229,True,4,2,Level 3 - possible repeat
3299,103264750,UNIQUE_103264750,,False,5,1,non-repeat
3300,103781399,UNIQUE_103781399,,False,2,1,non-repeat
3301,103781395,UNIQUE_103781395,,False,4,1,non-repeat
3302,103781374,UNIQUE_103781374,,False,3,1,non-repeat
3303,103781415,UNIQUE_103781415,,False,3,1,non-repeat
3304,96025647,UNIQUE_96025647,,False,4,1,non-repeat
3305,103342467,UNIQUE_103342467,,False,3,1,non-repeat
3306,103272128,UNIQUE_103272128,,False,4,1,non-repeat
3307,102940641,UNIQUE_102940641,,False,3,1,non-repeat
3308,103781589,UNIQUE_103781589,,False,5,1,non-repeat
3309,103342475,UNIQUE_103342475,,False,2,1,non-repeat
3310,103781557,UNIQUE_103781557,,False,1,1,non-repeat
3311,103781549,UNIQUE_103781549,,False,5,1,non-repeat
3312,103781316,UNIQUE_103781316,,False,2,1,non-repeat
3313,103781326,UNIQUE_103781326,,False,3,1,non-repeat
3314,103781346,UNIQUE_103781346,,False,4,1,non-repeat
3315,103781531,UNIQUE_103781531,,False,2,1,non-repeat
3316,103454175,UNIQUE_103454175,,False,1,1,non-repeat
3317,101836062,RG_0078,RG_0078,True,4,3,Level 3 - possible repeat
3318,103781515,UNIQUE_103781515,,False,1,1,non-repeat
3319,103781510,UNIQUE_103781510,,False,5,1,non-repeat
3320,101487429,UNIQUE_101487429,,False,4,1,non-repeat
3321,103781474,UNIQUE_103781474,,False,4,1,non-repeat
3322,103781462,UNIQUE_103781462,,False,5,1,non-repeat
3323,102686684,UNIQUE_102686684,,False,1,1,non-repeat
3324,99998002,UNIQUE_99998002,,False,1,1,non-repeat
3325,103781456,UNIQUE_103781456,,False,5,1,non-repeat
3326,102003737,UNIQUE_102003737,,False,5,1,non-repeat
3327,103781453,UNIQUE_103781453,,False,3,1,non-repeat
3328,103781447,UNIQUE_103781447,,False,1,1,non-repeat
3329,103556803,UNIQUE_103556803,,False,4,1,non-repeat
3330,103781439,UNIQUE_103781439,,False,3,1,non-repeat
3331,103454244,UNIQUE_103454244,,False,3,1,non-repeat
3332,103444149,UNIQUE_103444149,,False,2,1,non-repeat
3333,103430625,UNIQUE_103430625,,False,5,1,non-repeat
3334,103248306,UNIQUE_103248306,,False,2,1,non-repeat
3335,103186446,UNIQUE_103186446,,False,5,1,non-repeat
3336,103139752,UNIQUE_103139752,,False,5,1,non-repeat
3337,103674286,UNIQUE_103674286,,False,5,1,non-repeat
3338,99124107,UNIQUE_99124107,,False,5,1,non-repeat
3339,102007920,UNIQUE_102007920,,False,5,1,non-repeat
3340,103389873,UNIQUE_103389873,,False,1,1,non-repeat
3341,103159773,RG_0220,RG_0220,True,2,2,Level 3 - possible repeat
3342,103159404,UNIQUE_103159404,,False,2,1,non-repeat
3343,103114521,UNIQUE_103114521,,False,2,1,non-repeat
3344,102451882,UNIQUE_102451882,,False,1,1,non-repeat
3345,97836584,UNIQUE_97836584,,False,4,1,non-repeat
3346,100485937,UNIQUE_100485937,,False,3,1,non-repeat
3347,103781078,UNIQUE_103781078,,False,3,1,non-repeat
3348,98288764,UNIQUE_98288764,,False,5,1,non-repeat
3349,103527272,UNIQUE_103527272,,False,1,1,non-repeat
3350,103269285,RG_0171,RG_0171,True,1,2,Level 3 - possible repeat
3351,96977618,UNIQUE_96977618,,False,1,1,non-repeat
3352,98543362,UNIQUE_98543362,,False,5,1,non-repeat
3353,100561066,UNIQUE_100561066,,False,3,1,non-repeat
3354,98459567,RG_0010,RG_0010,True,4,4,Level 3 - possible repeat
3355,103623620,UNIQUE_103623620,,False,1,1,non-repeat
3356,102707673,UNIQUE_102707673,,False,3,1,non-repeat
3357,102579289,UNIQUE_102579289,,False,5,1,non-repeat
3358,102553262,UNIQUE_102553262,,False,5,1,non-repeat
3359,102515753,UNIQUE_102515753,,False,3,1,non-repeat
3360,103631879,UNIQUE_103631879,,False,4,1,non-repeat
3361,103781295,UNIQUE_103781295,,False,4,1,non-repeat
3362,102852007,UNIQUE_102852007,,False,4,1,non-repeat
3363,103781280,UNIQUE_103781280,,False,3,1,non-repeat
3364,103753694,UNIQUE_103753694,,False,1,1,non-repeat
3365,103556824,UNIQUE_103556824,,False,1,1,non-repeat
3366,100890052,RG_0170,RG_0170,True,3,2,Level 3 - possible repeat
3367,103669450,UNIQUE_103669450,,False,3,1,non-repeat
